id;direccion;latitud;longitud;nombre
2504; ; ;;Ibiraiaras - BR
2505; ; ;;Ipatinga - BR
2506; ; ;;Santa Tereza do Oeste - BR
2507; ; ;;CARMESIA - BR
2508; ; ;;Figueira - BR
2509; ; ;;Itanhandu - BR
2510; ; ;;Mariana - BR
2511; ; ;;Paraju - BR
2513; ; ;;Sao Simao - BR
2514; ; ;;Ub\xc3\xa1 - BR
2515; ; ;;Videira - BR
2516; ; ;;An\xc3\xa1polis - BR
2517; ; ;;Corumba\xc3\xadba - BR
2518; ; ;;Joao Neiva - BR
2519; ; ;;Lagoa do Piaui - BR
2520; ; ;;Piraju - BR
2521; ; ;;Pontal do Coruripe - BR
2522; ; ;;Porecatu - BR
2523; ; ;;Tres de Maio - BR
2524; ; ;;Ano Bom - BR
2525; ; ;;Cabrob\xc3\xb3 - BR
2526; ; ;;Encruzo - BR
2527; ; ;;Esperantina - BR
2528; ; ;;GETULINA - BR
2529; ; ;;Israelandia - BR
2530; ; ;;Iturama - BR
2531; ; ;;Roda Velha - BR
2532; ; ;;Rosanela - BR
2533; ; ;;Sete Lagoas - BR
2535; ; ;;Bodoquena - BR
2536; ; ;;Brun\xc3\xb3polis - BR
2537; ; ;;Folha Mi\xc3\xbada - BR
2538; ; ;;Missao Velha - BR
2539; ; ;;Muliterno - BR
2540; ; ;;Nortelandia - BR
2541; ; ;;Nova Erechim - BR
2542; ; ;;Orestina - BR
2543; ; ;;Sao Pedro - BR
2544; ; ;;Aratuipe - BR
2545; ; ;;Areal - BR
2546; ; ;;Cambar\xc3\xa1 - BR
2547; ; ;;Diadema - BR
2548; ; ;;Pinar\xc3\xa9 - BR
2549; ; ;;Santa Maria do Par\xc3\xa1 - BR
2550; ; ;;Tanque - BR
2551; ; ;;Tapiramuta - BR
2552; ; ;;Alcin\xc3\xb3polis - BR
2553; ; ;;Cascavel - BR
2554; ; ;;Cocalandia - BR
2555; ; ;;Colinas - BR
2556; ; ;;Jaboticabal - BR
2557; ; ;;Presidente Castelo Branco - BR
2558; ; ;;Uberlandia - BR
2559; ; ;;Umuarama - BR
2560; ; ;;Vassouras - BR
2561; ; ;;Baixo Guandu - BR
2562; ; ;;Canhotinho - BR
2563; ; ;;Erechim - BR
2564; ; ;;Ira\xc3\xad - BR
2565; ; ;;Mira\xc3\xad - BR
2566; ; ;;Pedra - BR
2567; ; ;;Rondinha - BR
2568; ; ;;Serrinha - BR
2569; ; ;;Bauxita - BR
2570; ; ;;Bom Jesus da Lapa - BR
2571; ; ;;Goiabeira - BR
2572; ; ;;Guararapes - BR
2573; ; ;;Mucaja\xc3\xad - BR
2574; ; ;;Nova Aurora - BR
2575; ; ;;Sao Bento - BR
2576; ; ;;SAO JOSE DA TAPERA - BR
2577; ; ;;Amola Faca - BR
2578; ; ;;Campo Bonito - BR
2579; ; ;;Formoso - BR
2580; ; ;;Ji Paran\xc3\xa1 - BR
2581; ; ;;Olho d \xc3\x81gua - BR
2582; ; ;;Rio de Janeiro - BR
2586; ; ;;Taubat\xc3\xa9 - BR
2587; ; ;;Aparecida - BR
2588; ; ;;Canarana - BR
2589; ; ;;Gandu - BR
2590; ; ;;Junco do Serid\xc3\xb3 - BR
2591; ; ;;Ouro Verde - BR
2592; ; ;;Rolim Moura - BR
2593; ; ;;Timb\xc3\xb3 - BR
2594; ; ;;Banabuiu - BR
2595; ; ;;Caracara\xc3\xad - BR
2596; ; ;;Cir\xc3\xadaco - BR
2597; ; ;;Goioere - BR
2598; ; ;;Ibicuitinga - BR
2599; ; ;;Lagoa Seca - BR
2600; ; ;;Tres Palmeiras - BR
2601; ; ;;Manguinho - BR
2602; ; ;;Palotina - BR
2603; ; ;;Pedra Preta - BR
2604; ; ;;PONTO NOVO - BR
2605; ; ;;Salvador - BR
2606; ; ;;Sao Nicolau - BR
2607; ; ;;Augusto de Lima - BR
2608; ; ;;Catol\xc3\xa9 do Rocha - BR
2609; ; ;;Irece - BR
2610; ; ;;Lebon Regis - BR
2611; ; ;;Mineirolandia - BR
2612; ; ;;Paranagu\xc3\xa1 - BR
2613; ; ;;Planaltina Do Parana - BR
2614; ; ;;Santa Luzia - BR
2615; ; ;;Sao Lourenco Do Sul - BR
2616; ; ;;Tuparetama - BR
2617; ; ;;Bel\xc3\xa9m - BR
2618; ; ;;Coronel Murta - BR
2619; ; ;;Dois Vizinhos - BR
2620; ; ;;Inhapim - BR
2621; ; ;;Maruim - BR
2622; ; ;;Pira\xc3\xad - BR
2623; ; ;;Sao Joao do Para\xc3\xadso - BR
2624; ; ;;Vitorino - BR
2625; ; ;;Acopiara - BR
2626; ; ;;Barracao - BR
2627; ; ;;Conceicao de Macabu - BR
2628; ; ;;Eliseu Martins - BR
2629; ; ;;Iguaraci - BR
2630; ; ;;Marcionilio Souza - BR
2631; ; ;;Muqui - BR
2632; ; ;;Petrolina - BR
2633; ; ;;Sao Francisco - BR
2634; ; ;;Vicosa - BR
2635; ; ;;\xc3\x81guia Branca - BR
2636; ; ;;Barao de Graja\xc3\xba - BR
2637; ; ;;Cupira - BR
2638; ; ;;Estreito - BR
2639; ; ;;Ibiraci - BR
2640; ; ;;Moema - BR
2641; ; ;;Nestor Gomes - BR
2642; ; ;;Pedro Can\xc3\xa1rio - BR
2643; ; ;;Sao Miguel do Guama - BR
2644; ; ;;Siqueira Campos - BR
2645; ; ;;Varginha - BR
2646; ; ;;Alta Floresta - BR
2647; ; ;;Babilonia - BR
2648; ; ;;Cristalandia - BR
2649; ; ;;Feliz - BR
2650; ; ;;Guiricema - BR
2651; ; ;;Miguelopolis - BR
2652; ; ;;NOVA IORQUE - BR
2653; ; ;;Patu - BR
2654; ; ;;SAO JOSE DO VALE DO RIO PRETO - BR
2655; ; ;;Tacima - BR
2656; ; ;;Urubici - BR
2657; ; ;;ALVORADA DO OESTE - BR
2658; ; ;;Ariranha - BR
2659; ; ;;CAMPINAPOLIS - BR
2660; ; ;;ITAPURA - BR
2661; ; ;;Linhares - BR
2662; ; ;;NOVO SAO JOAQUIM - BR
2663; ; ;;Parati - BR
2664; ; ;;Rio Branco - BR
2665; ; ;;Rio Fundo - BR
2666; ; ;;Senador Pompeu - BR
2667; ; ;;Tenente Portela - BR
2668; ; ;;Braco do Norte - BR
2669; ; ;;Caratinga - BR
2670; ; ;;Furquim - BR
2671; ; ;;Graciosa - BR
2672; ; ;;Juatama - BR
2673; ; ;;Monte Horebe - BR
2674; ; ;;Porto Morrinho - BR
2675; ; ;;Tiangua - BR
2676; ; ;;\xc3\x81gua Quente - BR
2677; ; ;;APORE - BR
2678; ; ;;Cachoeiras de Macacu - BR
2679; ; ;;Cafelandia - BR
2680; ; ;;Eugenopolis - BR
2681; ; ;;Rancho Alegre - BR
2682; ; ;;Socorro - BR
2683; ; ;;Faxinal do C\xc3\xa9u - BR
2684; ; ;;Jaguar\xc3\xa9 - BR
2685; ; ;;JAPONVAR - BR
2686; ; ;;Nova Rosalandia - BR
2687; ; ;;Quedas Do Iguacu - BR
2689; ; ;;Assis Chateaubriand - BR
2690; ; ;;Brasilinha - BR
2691; ; ;;DORES DO TURVO - BR
2692; ; ;;Imperatriz - BR
2693; ; ;;Independencia - BR
2694; ; ;;Matip\xc3\xb3 - BR
2695; ; ;;Passa Tres - BR
2696; ; ;;SAUBARA - BR
2697; ; ;;Visconde de Imb\xc3\xa9 - BR
2698; ; ;;Afonso Cl\xc3\xa1udio - BR
2699; ; ;;Barra de Sao Francisco - BR
2700; ; ;;Barra do Sa\xc3\xad - BR
2701; ; ;;Congonhal - BR
2702; ; ;;Iara - BR
2703; ; ;;Itatiaia - BR
2704; ; ;;Mutunopolis - BR
2705; ; ;;Pereira Barreto - BR
2706; ; ;;Sao Gabriel da Palha - BR
2707; ; ;;Sao Joao d Alianca - BR
2708; ; ;;Vacaria - BR
2709; ; ;;Aracatu - BR
2710; ; ;;Cacoal - BR
2711; ; ;;Cruzaltinha - BR
2712; ; ;;Itaete - BR
2713; ; ;;Manuel Duarte - BR
2714; ; ;;Palmeira Das Missoes - BR
2715; ; ;;Quixaba - BR
2717; ; ;;Caxias - BR
2718; ; ;;GUAICARA - BR
2719; ; ;;Jana\xc3\xbaba - BR
2720; ; ;;Monjolos - BR
2721; ; ;;Pitangui - BR
2722; ; ;;Santar\xc3\xa9m - BR
2723; ; ;;Tucunduva - BR
2724; ; ;;Ascurra - BR
2725; ; ;;Breu Branco - BR
2726; ; ;;Guarani - BR
2727; ; ;;Mucambo - BR
2728; ; ;;Santa Rosa - BR
2729; ; ;;Seara - BR
2730; ; ;;Bent\xc3\xb3polis - BR
2731; ; ;;Boquim - BR
2732; ; ;;Campo Verde - BR
2733; ; ;;Careacu - BR
2734; ; ;;Frecheirinha - BR
2735; ; ;;Guacu\xc3\xad - BR
2736; ; ;;Itamaraty - BR
2737; ; ;;PARAIPABA - BR
2738; ; ;;Sao Sebastiao de Passe - BR
2739; ; ;;Aquidauana - BR
2740; ; ;;Colmeia - BR
2741; ; ;;Cruzeiro do Sul - BR
2742; ; ;;Giru\xc3\xa1 - BR
2743; ; ;;Itabirito - BR
2744; ; ;;Maraca\xc3\xad - BR
2745; ; ;;Penaforte - BR
2746; ; ;;Pomerode - BR
2747; ; ;;Sao Caetano do Sul - BR
2748; ; ;;V\xc3\xa1rzea da Roca - BR
2749; ; ;;Ararangu\xc3\xa1 - BR
2750; ; ;;Baguari - BR
2751; ; ;;Crate\xc3\xbas - BR
2752; ; ;;Lapa - BR
2753; ; ;;Mallet - BR
2754; ; ;;Medina - BR
2755; ; ;;Pires - BR
2756; ; ;;Santa Cruz do Monte Castelo - BR
2757; ; ;;Santo Antonio da Platina - BR
2758; ; ;;Triunfo - BR
2759; ; ;;Uruque - BR
2760; ; ;;Vila Nova - BR
2761; ; ;;Castilho - BR
2762; ; ;;Itapiranga - BR
2763; ; ;;Itaporanga d Ajuda - BR
2764; ; ;;Luis Eduardo Magalhaes - BR
2765; ; ;;Parnaiba - BR
2767; ; ;;Poxor\xc3\xa9o - BR
2768; ; ;;Prata - BR
2769; ; ;;Ubaitaba - BR
2770; ; ;;Cabucu - BR
2771; ; ;;Hidrolandia - BR
2772; ; ;;Ita\xc3\xbana do Sul - BR
2773; ; ;;Ituber\xc3\xa1 - BR
2774; ; ;;Paula Pessoa - BR
2775; ; ;;Picos - BR
2776; ; ;;Barbosa Ferraz - BR
2777; ; ;;Bocaina - BR
2778; ; ;;Capao Bonito - BR
2779; ; ;;Ibirataia - BR
2780; ; ;;Jacu\xc3\xadpe - BR
2781; ; ;;Lad\xc3\xa1rio - BR
2782; ; ;;Recreio dos Bandeirantes - BR
2783; ; ;;Salinas - BR
2784; ; ;;Barreiros - BR
2785; ; ;;Jose Raydan - BR
2786; ; ;;Laranjeiras do Sul - BR
2787; ; ;;Porto Afonso Camargo - BR
2788; ; ;;Quat\xc3\xa1 - BR
2789; ; ;;Rio Vermelho - BR
2790; ; ;;Santa Ines - BR
2791; ; ;;Santo Antonio do Pinhal - BR
2792; ; ;;Vigia - BR
2793; ; ;;Guaraciaba do Norte - BR
2794; ; ;;Jequitib\xc3\xa1 - BR
2795; ; ;;Joao Pessoa - BR
2796; ; ;;Morro do Coco - BR
2797; ; ;;Mulungu - BR
2798; ; ;;Pinhalzinho - BR
2799; ; ;;Piraju\xc3\xad - BR
2800; ; ;;Santa Quit\xc3\xa9ria - BR
2801; ; ;;Taquaras - BR
2802; ; ;;Bom Sucesso - BR
2803; ; ;;Campos Novos - BR
2804; ; ;;Carmo da Cachoeira - BR
2805; ; ;;Ipojuca - BR
2806; ; ;;Itanh\xc3\xa9m - BR
2807; ; ;;Osorio - BR
2808; ; ;;Parambu - BR
2809; ; ;;Sao Jos\xc3\xa9 do Ouro - BR
2810; ; ;;Sao Valerio - BR
2811; ; ;;Toledo - BR
2812; ; ;;Alagoa Grande - BR
2813; ; ;;Boituva - BR
2814; ; ;;Canoas - BR
2815; ; ;;Jaboticatubas - BR
2816; ; ;;LAGOA DOURADA - BR
2817; ; ;;Mococa - BR
2818; ; ;;Nossa Senhora da Gl\xc3\xb3ria - BR
2819; ; ;;Tres Ilhas - BR
2820; ; ;;Alice - BR
2821; ; ;;Anta - BR
2822; ; ;;Diamante - BR
2823; ; ;;Engenheiro Beltrao - BR
2824; ; ;;Figuiera - BR
2825; ; ;;Primavera - BR
2826; ; ;;Ribeirao Cascalheira - BR
2827; ; ;;Rodeador - BR
2828; ; ;;Abadiania - BR
2829; ; ;;Batatais - BR
2830; ; ;;Bauzinho - BR
2831; ; ;;Carvalh\xc3\xb3polis - BR
2832; ; ;;Cascudo - BR
2833; ; ;;Floresta Azul - BR
2834; ; ;;Itaperuna - BR
2835; ; ;;Sao Joaquim - BR
2836; ; ;;Sao Jos\xc3\xa9 de Mipibu - BR
2837; ; ;;Ubirata - BR
2838; ; ;;Unai - BR
2839; ; ;;Buriticupu - BR
2840; ; ;;Camacari - BR
2841; ; ;;Camb\xc3\xa9 - BR
2842; ; ;;Igatu - BR
2843; ; ;;Paulo Frontin - BR
2844; ; ;;Serra Talhada - BR
2845; ; ;;Serrota - BR
2846; ; ;;Tapejara - BR
2848; ; ;;Cod\xc3\xb3 - BR
2849; ; ;;Goiabeira - BR
2850; ; ;;Iva\xc3\xad - BR
2851; ; ;;Mirand\xc3\xb3polis - BR
2852; ; ;;Ponte Alta - BR
2853; ; ;;Sao Bento do Sapuca\xc3\xad - BR
2854; ; ;;Travessao - BR
2855; ; ;;Angatuba - BR
2856; ; ;;Arauc\xc3\xa1ria - BR
2857; ; ;;Deod\xc3\xa1polis - BR
2858; ; ;;Erval Velho - BR
2859; ; ;;Madre de Deus de Minas - BR
2860; ; ;;Maribondo - BR
2861; ; ;;Retiro - BR
2862; ; ;;Rondinha - BR
2863; ; ;;Bela Vista - BR
2864; ; ;;C\xc3\xb3rrego do Ouro - BR
2865; ; ;;\xc3\x8dndios - BR
2866; ; ;;Matao - BR
2867; ; ;;Pirabeiraba - BR
2868; ; ;;Sao Joao dos Patos - BR
2869; ; ;;Vitoria - BR
2870; ; ;;Boa Esperanca do Sul - BR
2871; ; ;;Cristina - BR
2872; ; ;;Iramaia - BR
2873; ; ;;Mimoso - BR
2874; ; ;;Placas - BR
2875; ; ;;Sao Leonardo - BR
2876; ; ;;Bandeirinha - BR
2877; ; ;;Clevelandia - BR
2878; ; ;;Ibiquera - BR
2879; ; ;;Manoel Ribas - BR
2880; ; ;;PEDRAS DE MARIA DA CRUZ - BR
2881; ; ;;Santos - BR
2883; ; ;;Vargem Grande - BR
2884; ; ;;Barra Seca - BR
2885; ; ;;Conc\xc3\xb3rdia - BR
2886; ; ;;Iguaba Grande - BR
2887; ; ;;Marechal Deodoro - BR
2888; ; ;;Perola - BR
2889; ; ;;Sao Francisco do Guapore - BR
2890; ; ;;Verdelandia - BR
2891; ; ;;Amarantina - BR
2892; ; ;;Anag\xc3\xa9 - BR
2893; ; ;;Argolo - BR
2894; ; ;;Formiga - BR
2895; ; ;;Foz do Iguacu - BR
2897; ; ;;Guara - BR
2898; ; ;;Oleg\xc3\xa1rio Maciel - BR
2899; ; ;;Olhos Dagua - BR
2900; ; ;;Senhor do Bonfim - BR
2901; ; ;;Targinos - BR
2902; ; ;;Teixeiras - BR
2903; ; ;;Almofala - BR
2904; ; ;;Altin\xc3\xb3polis - BR
2905; ; ;;Avanhandava - BR
2906; ; ;;Fazenda Rio Grande - BR
2907; ; ;;Fernando Pedroza - BR
2908; ; ;;Guaxup\xc3\xa9 - BR
2909; ; ;;NOVA GRANADA - BR
2910; ; ;;Nova Londrina - BR
2911; ; ;;Patroc\xc3\xadnio - BR
2912; ; ;;Tabira - BR
2913; ; ;;Tailandia - BR
2914; ; ;;\xc3\x81guas das Pedras - BR
2915; ; ;;CHORROCHO - BR
2917; ; ;;Espumoso - BR
2918; ; ;;Mogeiro - BR
2919; ; ;;Nazario - BR
2920; ; ;;Panelas - BR
2921; ; ;;Sao Miguel Do Passa Quatro - BR
2922; ; ;;Tres Pontas - BR
2923; ; ;;ACARAPE - BR
2924; ; ;;Araguatins - BR
2925; ; ;;Conceicao - BR
2926; ; ;;Eldorado - BR
2927; ; ;;Gaspar - BR
2929; ; ;;MONTEIROPOLIS - BR
2930; ; ;;Pacajus - BR
2931; ; ;;Sao V\xc3\xadtor - BR
2932; ; ;;Timorante - BR
2933; ; ;;BRAUNAS - BR
2934; ; ;;Coronel Barros - BR
2935; ; ;;Dom Vicoso - BR
2936; ; ;;Inaj\xc3\xa1 - BR
2937; ; ;;Ipameri - BR
2938; ; ;;Matozinhos - BR
2939; ; ;;Volta Grande - BR
2940; ; ;;Passos - BR
2942; ; ;;Pouso Alegre - BR
2943; ; ;;Santa Terezinha - BR
2944; ; ;;Sao Joao do Iva\xc3\xad - BR
2945; ; ;;Sarandi - BR
2946; ; ;;Biguacu - BR
2947; ; ;;Gua\xc3\xadra - BR
2948; ; ;;Itaj\xc3\xa1 - BR
2949; ; ;;Lavras - BR
2950; ; ;;Mesquita - BR
2951; ; ;;Mongagu\xc3\xa1 - BR
2952; ; ;;Piripiri - BR
2953; ; ;;Sao Lu\xc3\xads do Curu - BR
2954; ; ;;Tupaciguara - BR
2955; ; ;;ARACI - BR
2956; ; ;;Caet\xc3\xa9 - BR
2957; ; ;;Capitao En\xc3\xa9as - BR
2958; ; ;;Cubatao - BR
2959; ; ;;Estrela do Norte - BR
2960; ; ;;Itacar\xc3\xa9 - BR
2961; ; ;;Palmeiropolis - BR
2962; ; ;;Rafael Arruda - BR
2963; ; ;;Salto - BR
2964; ; ;;Sao Mateus Do Sul - BR
2965; ; ;;S\xc3\xadtio dos Nunes - BR
2966; ; ;;Acucena - BR
2967; ; ;;Borda da Mata - BR
2968; ; ;;Gama - BR
2969; ; ;;ITAUBA - BR
2970; ; ;;JUINA - BR
2971; ; ;;Monte Belo - BR
2972; ; ;;Murici - BR
2973; ; ;;Porto Ferreira - BR
2974; ; ;;Tigrinhos - BR
2975; ; ;;Alum\xc3\xadnio - BR
2976; ; ;;Campo Alegre De Goias - BR
2977; ; ;;Campo do Tenente - BR
2978; ; ;;Doutor Camargo - BR
2979; ; ;;Lobato - BR
2980; ; ;;Rio da Praia - BR
2982; ; ;;Senador Firmino - BR
2983; ; ;;Teolandia - BR
2984; ; ;;Caucaia - BR
2985; ; ;;Cemoaba - BR
2986; ; ;;Jaguaripe - BR
2987; ; ;;Jani\xc3\xb3polis - BR
2988; ; ;;Nascente - BR
2989; ; ;;Nova Trento - BR
2990; ; ;;Santana do Livramento - BR
2991; ; ;;Santo Andr\xc3\xa9 - BR
2992; ; ;;Aracariguama - BR
2993; ; ;;Cachoeiro de Itapemirim - BR
2994; ; ;;Extrema - BR
2995; ; ;;Itaguaj\xc3\xa9 - BR
2996; ; ;;Marab\xc3\xa1 - BR
2997; ; ;;Palmas - BR
2998; ; ;;Sanhar\xc3\xb3 - BR
2999; ; ;;Sombrio - BR
3000; ; ;;Soure - BR
3001; ; ;;\xc3\x81gua Boa - BR
3002; ; ;;Barra do Pira\xc3\xad - BR
3003; ; ;;Conselheiro Lafaiete - BR
3004; ; ;;Fundao - BR
3005; ; ;;Junqueir\xc3\xb3polis - BR
3006; ; ;;Nanuque - BR
3007; ; ;;Porto Trombetas - BR
3008; ; ;;Sao Goncalo do Sapuca\xc3\xad - BR
3009; ; ;;Valenca - BR
3010; ; ;;C\xc3\xa1ssia - BR
3011; ; ;;Douradinho - BR
3012; ; ;;It\xc3\xa1polis - BR
3013; ; ;;Lorena - BR
3014; ; ;;PASSA E FICA - BR
3015; ; ;;Praia Grande - BR
3016; ; ;;Uba\xc3\xbana - BR
3017; ; ;;Andradas - BR
3018; ; ;;Araripina - BR
3019; ; ;;Couto Magalhaes - BR
3020; ; ;;Descarocador - BR
3021; ; ;;Laranjais - BR
3022; ; ;;Montanha - BR
3023; ; ;;PORTO CALVO - BR
3024; ; ;;Santa Elvira - BR
3025; ; ;;Tubarao - BR
3026; ; ;;Bocaj\xc3\xa1 - BR
3027; ; ;;Cantagalo - BR
3028; ; ;;Ibitinga - BR
3029; ; ;;Jussara - BR
3030; ; ;;Miraselva - BR
3031; ; ;;Palma Sola - BR
3032; ; ;;Penedo - BR
3033; ; ;;Sao Bernardo do Campo - BR
3035; ; ;;SAO MATEUS - BR
3036; ; ;;Varzelandia - BR
3037; ; ;;Bertioga - BR
3039; ; ;;Carazinho - BR
3040; ; ;;Ceres - BR
3041; ; ;;Gravat\xc3\xa1 - BR
3042; ; ;;Humaita - BR
3043; ; ;;Ipiranga - BR
3044; ; ;;Paraguacu Paulista - BR
3045; ; ;;Paulista - BR
3046; ; ;;Arn\xc3\xb3polis - BR
3047; ; ;;Brejo das Freiras - BR
3048; ; ;;Brodowski - BR
3049; ; ;;Campina Grande - BR
3050; ; ;;Corn\xc3\xa9lio Proc\xc3\xb3pio - BR
3051; ; ;;Guara\xc3\xad - BR
3052; ; ;;Jati - BR
3053; ; ;;Santa Rosa do Sul - BR
3054; ; ;;Wenceslau Braz - BR
3055; ; ;;Badenfurt - BR
3056; ; ;;Manari - BR
3057; ; ;;Propri\xc3\xa1 - BR
3058; ; ;;Quatro Bocas - BR
3059; ; ;;Ribeirao Preto - BR
3060; ; ;;Santo Antonio de P\xc3\xa1dua - BR
3063; ; ;;VIla Formosa - BR
3064; ; ;;Boa Vista do Buric\xc3\xa1 - BR
3065; ; ;;Caic\xc3\xb3 - BR
3066; ; ;;Capetinga - BR
3067; ; ;;Itaberaba - BR
3068; ; ;;Lages - BR
3069; ; ;;Peixe - BR
3070; ; ;;Regente Feij\xc3\xb3 - BR
3071; ; ;;Sabinopolis - BR
3072; ; ;;Varzea - BR
3073; ; ;;Bonito - BR
3074; ; ;;Cacapava Sul - BR
3075; ; ;;Campos do Jordao - BR
3076; ; ;;Carire - BR
3077; ; ;;Iju\xc3\xad - BR
3078; ; ;;Itajuipe - BR
3079; ; ;;Itiquira - BR
3080; ; ;;Pianc\xc3\xb3 - BR
3081; ; ;;Baunilha - BR
3082; ; ;;Cascalheira - BR
3083; ; ;;Florida - BR
3084; ; ;;Itapetininga - BR
3085; ; ;;Luzerna - BR
3086; ; ;;Marombas - BR
3087; ; ;;Oliveira - BR
3088; ; ;;PRESIDENTE ALVES - BR
3089; ; ;;Sao Jose - BR
3090; ; ;;Umbauba - BR
3091; ; ;;angulo - BR
3092; ; ;;Arapongas - BR
3093; ; ;;Arcoverde - BR
3094; ; ;;Crenaque - BR
3095; ; ;;Delfim Moreira - BR
3096; ; ;;Dias - BR
3097; ; ;;Lajinha - BR
3098; ; ;;Roainopolis - BR
3099; ; ;;Rondon\xc3\xb3polis - BR
3100; ; ;;Santa Isabel Do Ivai - BR
3101; ; ;;Z\xc3\xa9 Doca - BR
3102; ; ;;ALBERTO TORRES - BR
3103; ; ;;Goianinha - BR
3104; ; ;;Jaciara - BR
3105; ; ;;Nono Cruzeiro - BR
3106; ; ;;Ponta Grossa - BR
3107; ; ;;Bom Jesus dos Pobres - BR
3108; ; ;;Caarapo - BR
3109; ; ;;California - BR
3110; ; ;;Cambuci - BR
3111; ; ;;Canaa - BR
3112; ; ;;Itamira - BR
3113; ; ;;Ourinhos - BR
3114; ; ;;Sao Sepe - BR
3115; ; ;;Serra do Cipo - BR
3116; ; ;;Sertan\xc3\xb3polis - BR
3117; ; ;;Tangar\xc3\xa1 - BR
3118; ; ;;Correnteza - BR
3119; ; ;;Guarapuava - BR
3120; ; ;;Jeric\xc3\xb3 - BR
3121; ; ;;Joao Amaro - BR
3122; ; ;;Mossor\xc3\xb3 - BR
3123; ; ;;Mucurici - BR
3124; ; ;;Pinheiros - BR
3125; ; ;;Santa Rita do Araguaia - BR
3126; ; ;;Alexania - BR
3127; ; ;;Entre Rios - BR
3128; ; ;;Espera Feliz - BR
3129; ; ;;Macei\xc3\xb3 - BR
3130; ; ;;Mairi - BR
3131; ; ;;Maria da F\xc3\xa9 - BR
3132; ; ;;Mariluz - BR
3133; ; ;;Presidente Venceslau - BR
3134; ; ;;Residencia Fuck - BR
3135; ; ;;Riachuelo - BR
3136; ; ;;Venturosa - BR
3137; ; ;;Bom Jardim De Goias - BR
3138; ; ;;Col\xc3\xadder - BR
3139; ; ;;Gl\xc3\xb3ria de Dourados - BR
3140; ; ;;Ivinhema - BR
3141; ; ;;Nova Alvorada do Sul - BR
3142; ; ;;Pontes e Lacerda - BR
3143; ; ;;Sao Bentinho - BR
3144; ; ;;Tres Barras Do Parana - BR
3145; ; ;;Buri - BR
3146; ; ;;Camapua - BR
3147; ; ;;Iconha - BR
3148; ; ;;Ipora Do Oeste - BR
3149; ; ;;Oroco - BR
3150; ; ;;Para\xc3\xadso do Tocantins - BR
3151; ; ;;Sao Roque do Canaa - BR
3152; ; ;;Serril - BR
3153; ; ;;Acara\xc3\xba - BR
3154; ; ;;Buriti Alegre - BR
3155; ; ;;Eldorado Dos Carajas - BR
3156; ; ;;Itarema - BR
3157; ; ;;Munhoz Melo - BR
3158; ; ;;Presidente Prudente - BR
3159; ; ;;Sao Leopoldo - BR
3160; ; ;;Seringueiras - BR
3161; ; ;;Bras\xc3\xadlia - BR
3163; ; ;;Doctor Pedrinho - BR
3164; ; ;;Itapejara D Oeste - BR
3165; ; ;;Morada Nova - BR
3166; ; ;;Porto Xavier - BR
3167; ; ;;Sapucai-Mirim - BR
3168; ; ;;Aragarcas - BR
3169; ; ;;Barra Velha - BR
3170; ; ;;Bom Jesus do Norte - BR
3171; ; ;;CONFINS - BR
3172; ; ;;CURRAL DE DENTRO - BR
3173; ; ;;Igua\xc3\xad - BR
3174; ; ;;Itaiba - BR
3175; ; ;;Marechal Floriano - BR
3176; ; ;;Mogi-Mirim - BR
3177; ; ;;Perola do Oeste - BR
3178; ; ;;Sao Francisco do Sul - BR
3179; ; ;;Viana - BR
3180; ; ;;Areia - BR
3181; ; ;;Boa Sorte - BR
3182; ; ;;Carm\xc3\xb3polis de Minas - BR
3183; ; ;;Crixas - BR
3184; ; ;;Gualdrapas - BR
3185; ; ;;Matelandia - BR
3186; ; ;;PIRACEMA - BR
3187; ; ;;Sao Joao Evangelista - BR
3188; ; ;;Vit\xc3\xb3ria da Conquista - BR
3189; ; ;;Avelar - BR
3190; ; ;;Catas Altas - BR
3191; ; ;;Gameleira - BR
3192; ; ;;GUIA LOPES DA LAGUNA - BR
3193; ; ;;Maca\xc3\xa9 - BR
3194; ; ;;Ouro Branco - BR
3195; ; ;;Patroc\xc3\xadnio do Muria\xc3\xa9 - BR
3196; ; ;;Santana - BR
3197; ; ;;Timba\xc3\xbaba - BR
3198; ; ;;Ura\xc3\xad - BR
3199; ; ;;America Dourada - BR
3200; ; ;;BARAO DE ANGRA - BR
3201; ; ;;Cianorte - BR
3202; ; ;;Formosa - BR
3203; ; ;;Ibir\xc3\xa1 - BR
3204; ; ;;Mangaratiba - BR
3205; ; ;;OLHO D AGUA DO CASADO - BR
3206; ; ;;Pedreiras - BR
3207; ; ;;Santo Domingos do Maranhao - BR
3208; ; ;;Tatu\xc3\xad - BR
3209; ; ;;Tejucuoca - BR
3210; ; ;;Vargem Grande - BR
3211; ; ;;Aloandia - BR
3212; ; ;;Aranau - BR
3213; ; ;;Conceicao da Aparecida - BR
3214; ; ;;Fazendinha - BR
3215; ; ;;Governador Valadares - BR
3216; ; ;;Marcelandia - BR
3217; ; ;;Nova Iguacu - BR
3218; ; ;;Paracambi - BR
3219; ; ;;Sao Fidelis - BR
3220; ; ;;Tabuleiro - BR
3221; ; ;;Trevo - BR
3222; ; ;;\xc3\x81guas de Chapec\xc3\xb3 - BR
3223; ; ;;Ari - BR
3224; ; ;;Coronel Bicaco - BR
3225; ; ;;Estaca Zero - BR
3226; ; ;;Guara - BR
